#country+code,#country+name,#indicator+code,#indicator+name,#indicator+value+num,#date+year
IDN,Indonesia,46106,Primary school dropout rate (% of primary school cohort),15.08385,1995
IDN,Indonesia,46206,"Pupil-teacher ratio, primary school (pupils per teacher)",22.66127,1995
IDN,Indonesia,47906,Median age (years),22.792,1995
IDN,Indonesia,48706,"Labour force participation rate (% ages 15 and older), female",48.9,1995
IDN,Indonesia,48806,"Labour force participation rate (% ages 15 and older), male",82.6,1995
IDN,Indonesia,49006,Sex ratio at birth (male to female births),1.05,1995
IDN,Indonesia,52606,"Remittances, inflows (% of GDP)",0.322067,1995
IDN,Indonesia,53506,"Foreign direct investment, net inflows (% of GDP)",2.15008,1995
IDN,Indonesia,57206,"Mortality rate, infant (per 1,000 live births)",50.6,1995
IDN,Indonesia,57506,"Mortality rate, under-five (per 1,000 live births)",66.5,1995
IDN,Indonesia,57806,"Mortality rate, female adult (per 1,000 people)",172.175,1995
IDN,Indonesia,57906,"Mortality rate, male adult (per 1,000 people)",211.201,1995
IDN,Indonesia,58006,"HIV prevalence, adult (% ages 15-49)",0.1,1995
IDN,Indonesia,63106,Population ages 15–64 (millions),122.48,1995
IDN,Indonesia,63206,"Gross enrolment ratio, primary (% of primary school-age population)",110.53848,1995
IDN,Indonesia,63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",47.58966,1995
IDN,Indonesia,63406,"Gross enrolment ratio, tertiary (% of tertiary school-age population)",11.33226,1995
IDN,Indonesia,64306,"Infants lacking immunization, measles (% of one-year-olds)",37,1995
IDN,Indonesia,64406,"Infants lacking immunization, DPT (% of one-year-olds)",13,1995
IDN,Indonesia,65606,Gross fixed capital formation (% of GDP),28.42981109,1995
IDN,Indonesia,68606,Gender Inequality Index (GII),0.580305478,1995
IDN,Indonesia,69206,Life expectancy at birth (years),65.032,1995
IDN,Indonesia,69706,Expected years of schooling (years),10.06435,1995
IDN,Indonesia,89006,"Maternal mortality ratio (deaths per 100,000 live births)",326,1995
IDN,Indonesia,99106,Net official development assistance received (% of GNI),0.663971,1995
IDN,Indonesia,100806,Forest area (% of total land area),60.15610769,1995
IDN,Indonesia,103006,Mean years of schooling (years),4.226,1995
IDN,Indonesia,103206,Life expectancy index,0.6928,1995
IDN,Indonesia,103606,Income index,0.614930992,1995
IDN,Indonesia,103706,Education index,0.420431944,1995
IDN,Indonesia,110806,"Net migration rate (per 1,000 people)",-0.404,1995
IDN,Indonesia,110906,"Unemployment, youth (% ages 15–24)",10.9,1995
IDN,Indonesia,111106,International inbound tourists (thousands),4324,1995
IDN,Indonesia,111306,Private capital flows (% of GDP),-3.880137,1995
IDN,Indonesia,120606,"Life expectancy at birth, female (years)",66.582,1995
IDN,Indonesia,121106,"Life expectancy at birth, male (years)",63.497,1995
IDN,Indonesia,121206,Young age (0-14) dependency ratio (per 100 people ages 15-64),54.128,1995
IDN,Indonesia,122006,Old-age (65 and older) dependency ratio (per 100 people ages 15-64),6.68,1995
IDN,Indonesia,123306,"Expected years of schooling, female (years)",9.6,1995
IDN,Indonesia,123406,"Expected years of schooling, male (years)",10.5,1995
IDN,Indonesia,123506,"Estimated gross national income per capita, female (2011 PPP $)",3644.880892,1995
IDN,Indonesia,123606,"Estimated gross national income per capita, male (2011 PPP $)",8074.817624,1995
IDN,Indonesia,127606,Domestic credit provided by financial sector (% of GDP),51.81533422,1995
IDN,Indonesia,132706,Population ages 65 and older (millions),8.181765,1995
IDN,Indonesia,132806,Population under age 5 (millions),21.8909,1995
IDN,Indonesia,133006,"Gross enrolment ratio, pre-primary (% of preschool-age children)",18.60048,1995
IDN,Indonesia,133206,Exports and imports (% of GDP),53.9586,1995
IDN,Indonesia,136706,GDP per capita (2011 PPP $),6012.811027,1995
IDN,Indonesia,136906,"Human Development Index (HDI), female",0.529646339,1995
IDN,Indonesia,137006,"Human Development Index (HDI), male",0.599207356,1995
IDN,Indonesia,137506,Human Development Index (HDI),0.563693884,1995
IDN,Indonesia,137906,Gender Development Index (GDI),0.88391161,1995
IDN,Indonesia,140606,"Unemployment, total (% of labour force)",3.8,1995
IDN,Indonesia,141706,Gross national income (GNI) per capita (2011 PPP $),5860.899524,1995
IDN,Indonesia,143306,"Gross domestic product (GDP), total (2011 PPP $ billions)",1184.270326,1995
IDN,Indonesia,148206,Labour force participation rate (% ages 15 and older),65.6,1995
IDN,Indonesia,148306,Employment to population ratio (% ages 15 and older),63.1,1995
IDN,Indonesia,149206,Government expenditure on education (% of GDP),0.943289995,1995
IDN,Indonesia,150606,Employment in agriculture (% of total employment),44,1995
IDN,Indonesia,150706,Employment in services (% of total employment),37.6,1995
IDN,Indonesia,153706,Working poor at PPP$3.10 a day (% of total employment),83.3,1995
IDN,Indonesia,163906,Renewable energy consumption (% of total final energy consumption),50.09815781,1995
IDN,Indonesia,164406,Adjusted net savings (% of GNI),11.88679261,1995
IDN,Indonesia,169706,Total unemployment rate (female to male ratio),1.194444444,1995
IDN,Indonesia,169806,Youth unemployment rate (female to male ratio),1.058252427,1995
IDN,Indonesia,174206,"Total debt service (% of exports of goods, services and primary income)",30.27614929,1995
IDN,Indonesia,174306,Fossil fuel energy consumption (% of total energy consumption),60.59168122,1995
IDN,Indonesia,174406,Carbon dioxide emissions (kg per 2011 PPP $ of GDP),0.189940682,1995
IDN,Indonesia,175106,"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",37.43,1995
IDN,Indonesia,175506,"Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)",54.2,1995
IDN,Indonesia,178306,Gross capital formation (% of GDP),30.42981109,1995
IDN,Indonesia,181206,Proportion of births attended by skilled health personnel (%),46.1,1995
IDN,Indonesia,181706,Rural population with access to electricity (%),51.74194625,1995
IDN,Indonesia,69206,Life expectancy at birth (years),64.701,1994
IDN,Indonesia,69706,Expected years of schooling (years),9.88921,1994
IDN,Indonesia,103006,Mean years of schooling (years),4.038,1994
IDN,Indonesia,103206,Life expectancy index,0.687707692,1994
IDN,Indonesia,103606,Income index,0.605729699,1994
IDN,Indonesia,103706,Education index,0.409300278,1994
IDN,Indonesia,137506,Human Development Index (HDI),0.554508571,1994
IDN,Indonesia,141706,Gross national income (GNI) per capita (2011 PPP $),5514.54893,1994
IDN,Indonesia,69206,Life expectancy at birth (years),64.353,1993
IDN,Indonesia,69706,Expected years of schooling (years),9.72127,1993
IDN,Indonesia,103006,Mean years of schooling (years),3.85,1993
IDN,Indonesia,103206,Life expectancy index,0.682353846,1993
IDN,Indonesia,103606,Income index,0.595407357,1993
IDN,Indonesia,103706,Education index,0.398368611,1993
IDN,Indonesia,137506,Human Development Index (HDI),0.544966305,1993
IDN,Indonesia,141706,Gross national income (GNI) per capita (2011 PPP $),5150.3012,1993
IDN,Indonesia,69206,Life expectancy at birth (years),63.998,1992
IDN,Indonesia,69706,Expected years of schooling (years),9.78154,1992
IDN,Indonesia,103006,Mean years of schooling (years),3.662,1992
IDN,Indonesia,103206,Life expectancy index,0.676892308,1992
IDN,Indonesia,103606,Income index,0.586325765,1992
IDN,Indonesia,103706,Education index,0.393776111,1992
IDN,Indonesia,137506,Human Development Index (HDI),0.53864501,1992
IDN,Indonesia,141706,Gross national income (GNI) per capita (2011 PPP $),4849.785087,1992
IDN,Indonesia,43006,Vulnerable employment (% of total employment),65.4,1991
IDN,Indonesia,69206,Life expectancy at birth (years),63.638,1991
IDN,Indonesia,69706,Expected years of schooling (years),9.88962,1991
IDN,Indonesia,103006,Mean years of schooling (years),3.474,1991
IDN,Indonesia,103206,Life expectancy index,0.671353846,1991
IDN,Indonesia,103606,Income index,0.578480699,1991
IDN,Indonesia,103706,Education index,0.390511667,1991
IDN,Indonesia,110906,"Unemployment, youth (% ages 15–24)",7.1,1991
IDN,Indonesia,137506,Human Development Index (HDI),0.53328347,1991
IDN,Indonesia,140606,"Unemployment, total (% of labour force)",2.6,1991
IDN,Indonesia,141706,Gross national income (GNI) per capita (2011 PPP $),4604.340674,1991
IDN,Indonesia,148306,Employment to population ratio (% ages 15 and older),62.5,1991
IDN,Indonesia,150606,Employment in agriculture (% of total employment),54,1991
IDN,Indonesia,150706,Employment in services (% of total employment),31.4,1991
IDN,Indonesia,153706,Working poor at PPP$3.10 a day (% of total employment),89.7,1991
IDN,Indonesia,169706,Total unemployment rate (female to male ratio),1.208333333,1991
IDN,Indonesia,169806,Youth unemployment rate (female to male ratio),1.044117647,1991
IDN,Indonesia,175106,"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",35.75,1991
IDN,Indonesia,23806,Population with at least some secondary education (% ages 25 and older),19.1,1990
IDN,Indonesia,23906,"Population with at least some secondary education, female (% ages 25 and older)",13.83,1990
IDN,Indonesia,24006,"Population with at least some secondary education, male (% ages 25 and older)",24.42,1990
IDN,Indonesia,24106,"Mean years of schooling, female (years)",2.5,1990
IDN,Indonesia,24206,"Mean years of schooling, male (years)",4.1,1990
IDN,Indonesia,27706,"Carbon dioxide emissions, per capita (tonnes)",0.824341653,1990
IDN,Indonesia,36806,"Adolescent birth rate (births per 1,000 women ages 15-19)",72.93,1990
IDN,Indonesia,44206,Total population (millions),181.436821,1990
IDN,Indonesia,45106,Urban population (%),30.6,1990
IDN,Indonesia,46106,Primary school dropout rate (% of primary school cohort),21.17816,1990
IDN,Indonesia,46206,"Pupil-teacher ratio, primary school (pupils per teacher)",23.27149,1990
IDN,Indonesia,47906,Median age (years),21.299,1990
IDN,Indonesia,48706,"Labour force participation rate (% ages 15 and older), female",44.5,1990
IDN,Indonesia,48806,"Labour force participation rate (% ages 15 and older), male",82.3,1990
IDN,Indonesia,49006,Sex ratio at birth (male to female births),1.05,1990
IDN,Indonesia,52606,"Remittances, inflows (% of GDP)",0.156396,1990
IDN,Indonesia,53506,"Foreign direct investment, net inflows (% of GDP)",1.02976,1990
IDN,Indonesia,57206,"Mortality rate, infant (per 1,000 live births)",62,1990
IDN,Indonesia,57506,"Mortality rate, under-five (per 1,000 live births)",84.3,1990
IDN,Indonesia,57806,"Mortality rate, female adult (per 1,000 people)",182.157,1990
IDN,Indonesia,57906,"Mortality rate, male adult (per 1,000 people)",216.413,1990
IDN,Indonesia,58006,"HIV prevalence, adult (% ages 15-49)",0.1,1990
IDN,Indonesia,63106,Population ages 15–64 (millions),108.466,1990
IDN,Indonesia,63206,"Gross enrolment ratio, primary (% of primary school-age population)",114.3981,1990
IDN,Indonesia,63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",46.58592,1990
IDN,Indonesia,63406,"Gross enrolment ratio, tertiary (% of tertiary school-age population)",8.37554,1990
IDN,Indonesia,64306,"Infants lacking immunization, measles (% of one-year-olds)",42,1990
IDN,Indonesia,64406,"Infants lacking immunization, DPT (% of one-year-olds)",18,1990
IDN,Indonesia,65606,Gross fixed capital formation (% of GDP),30.55156209,1990
IDN,Indonesia,69206,Life expectancy at birth (years),63.281,1990
IDN,Indonesia,69706,Expected years of schooling (years),10.07469,1990
IDN,Indonesia,89006,"Maternal mortality ratio (deaths per 100,000 live births)",446,1990
IDN,Indonesia,97106,Fresh water withdrawals (% of total renewable water resources),3.681,1990
IDN,Indonesia,99106,Net official development assistance received (% of GNI),1.70017,1990
IDN,Indonesia,100806,Forest area (% of total land area),65.43771425,1990
IDN,Indonesia,101406,"Literacy rate, adult (% ages 15 and older)",81.51985,1990
IDN,Indonesia,103006,Mean years of schooling (years),3.286,1990
IDN,Indonesia,103206,Life expectancy index,0.665861538,1990
IDN,Indonesia,103606,Income index,0.567889609,1990
IDN,Indonesia,103706,Education index,0.389385833,1990
IDN,Indonesia,110806,"Net migration rate (per 1,000 people)",-0.193,1990
IDN,Indonesia,111306,Private capital flows (% of GDP),-0.9421453,1990
IDN,Indonesia,120606,"Life expectancy at birth, female (years)",64.734,1990
IDN,Indonesia,121106,"Life expectancy at birth, male (years)",61.856,1990
IDN,Indonesia,121206,Young age (0-14) dependency ratio (per 100 people ages 15-64),60.945,1990
IDN,Indonesia,122006,Old-age (65 and older) dependency ratio (per 100 people ages 15-64),6.331,1990
IDN,Indonesia,123306,"Expected years of schooling, female (years)",9.6,1990
IDN,Indonesia,123406,"Expected years of schooling, male (years)",10.5,1990
IDN,Indonesia,127606,Domestic credit provided by financial sector (% of GDP),50.3166712,1990
IDN,Indonesia,132706,Population ages 65 and older (millions),6.866748,1990
IDN,Indonesia,132806,Population under age 5 (millions),22.2528,1990
IDN,Indonesia,133006,"Gross enrolment ratio, pre-primary (% of preschool-age children)",17.05212,1990
IDN,Indonesia,133206,Exports and imports (% of GDP),52.8919,1990
IDN,Indonesia,136706,GDP per capita (2011 PPP $),4625.37726,1990
IDN,Indonesia,137506,Human Development Index (HDI),0.528051158,1990
IDN,Indonesia,141706,Gross national income (GNI) per capita (2011 PPP $),4292.570302,1990
IDN,Indonesia,143306,"Gross domestic product (GDP), total (2011 PPP $ billions)",839.2137459,1990
IDN,Indonesia,148206,Labour force participation rate (% ages 15 and older),63.3,1990
IDN,Indonesia,163906,Renewable energy consumption (% of total final energy consumption),58.59753114,1990
IDN,Indonesia,164406,Adjusted net savings (% of GNI),11.10302079,1990
IDN,Indonesia,174206,"Total debt service (% of exports of goods, services and primary income)",33.4828205,1990
IDN,Indonesia,174306,Fossil fuel energy consumption (% of total energy consumption),53.43061152,1990
IDN,Indonesia,174406,Carbon dioxide emissions (kg per 2011 PPP $ of GDP),0.178221496,1990
IDN,Indonesia,178306,Gross capital formation (% of GDP),32.70769009,1990
IDN,Indonesia,181706,Rural population with access to electricity (%),48.43357138,1990
